idSeller,Name,Rating,Status,Register_Date
7187,Seller_07187,0,active,2021-06-27
7188,Seller_07188,3,active,2022-12-23
7189,Seller_07189,2,active,2005-08-26
7190,Seller_07190,5,active,2004-10-25
7191,Seller_07191,5,active,2000-11-28
7192,Seller_07192,3,active,2009-04-26
7193,Seller_07193,1,active,2026-05-29
7194,Seller_07194,4,active,2008-08-28
7195,Seller_07195,3,active,2009-01-27
7196,Seller_07196,5,active,2010-03-14
7197,Seller_07197,5,active,2017-01-29
7198,Seller_07198,3,active,2006-05-26
7199,Seller_07199,5,active,2008-10-01
7200,Seller_07200,2,active,2025-03-15
7201,Seller_07201,0,active,2008-07-01
7202,Seller_07202,3,active,2015-09-18
7203,Seller_07203,1,active,2021-09-30
7204,Seller_07204,0,active,2016-06-09
7205,Seller_07205,4,active,2018-08-14
7206,Seller_07206,4,active,2019-04-23
7207,Seller_07207,0,active,2002-11-02
7208,Seller_07208,1,active,2007-12-25
7209,Seller_07209,5,active,2011-03-01
7210,Seller_07210,0,active,2009-08-01
7211,Seller_07211,1,active,2024-08-21
7212,Seller_07212,1,active,2007-03-20
7213,Seller_07213,3,active,2026-11-25
7214,Seller_07214,4,active,2015-04-17
7215,Seller_07215,0,active,2001-04-10
7216,Seller_07216,5,active,2021-10-21
7217,Seller_07217,2,active,2012-11-08
7218,Seller_07218,2,active,2023-02-28
7219,Seller_07219,0,active,2024-07-12
7220,Seller_07220,2,active,2004-11-19
7221,Seller_07221,3,active,2017-04-21
7222,Seller_07222,0,active,2004-11-09
7223,Seller_07223,5,active,2015-11-18
7224,Seller_07224,3,blocked,2010-03-22
7225,Seller_07225,2,active,2010-03-17
7226,Seller_07226,2,active,2026-01-18
7227,Seller_07227,0,active,2004-11-19
7228,Seller_07228,1,active,2024-01-25
7229,Seller_07229,2,active,2025-05-17
7230,Seller_07230,0,active,2002-12-14
7231,Seller_07231,3,active,2012-05-31
7232,Seller_07232,1,active,2001-06-16
7233,Seller_07233,3,active,2026-05-17
7234,Seller_07234,2,active,2010-10-30
7235,Seller_07235,5,active,2000-11-01
7236,Seller_07236,2,active,2014-05-22
7237,Seller_07237,2,active,2010-08-13
7238,Seller_07238,3,active,2025-08-29
7239,Seller_07239,3,active,2003-02-02
7240,Seller_07240,0,active,2025-06-14
7241,Seller_07241,4,active,2014-04-03
7242,Seller_07242,0,active,2006-04-09
7243,Seller_07243,1,active,2021-12-28
7244,Seller_07244,4,active,2022-06-10
7245,Seller_07245,3,active,2008-11-18
7246,Seller_07246,2,active,2010-11-07
7247,Seller_07247,2,active,2014-06-12
7248,Seller_07248,3,active,2019-10-05
7249,Seller_07249,1,active,2008-09-16
7250,Seller_07250,0,active,2017-03-29
7251,Seller_07251,4,active,2025-02-23
7252,Seller_07252,4,active,2009-11-29
7253,Seller_07253,5,active,2012-05-01
7254,Seller_07254,4,active,2012-02-04
7255,Seller_07255,3,active,2015-04-22
7256,Seller_07256,5,active,2008-09-26
7257,Seller_07257,5,active,2009-07-30
7258,Seller_07258,5,active,2025-05-08
7259,Seller_07259,4,active,2015-08-25
7260,Seller_07260,3,active,2021-10-16
7261,Seller_07261,1,active,2017-01-31
7262,Seller_07262,1,active,2020-02-08
7263,Seller_07263,0,active,2013-07-13
7264,Seller_07264,2,active,2017-11-16
7265,Seller_07265,3,active,2006-08-08
7266,Seller_07266,1,active,2019-04-02
7267,Seller_07267,3,active,2021-09-12
7268,Seller_07268,3,active,2006-07-15
7269,Seller_07269,3,active,2010-12-27
7270,Seller_07270,1,active,2005-08-19
7271,Seller_07271,0,active,2026-07-07
7272,Seller_07272,1,active,2013-11-10
7273,Seller_07273,2,active,2017-07-22
7274,Seller_07274,5,active,2017-10-20
7275,Seller_07275,2,active,2019-09-06
7276,Seller_07276,1,active,2018-07-04
7277,Seller_07277,1,active,2020-07-28
7278,Seller_07278,2,active,2008-10-01
7279,Seller_07279,3,active,2007-09-18
7280,Seller_07280,3,active,2016-08-06
7281,Seller_07281,1,active,2012-02-17
7282,Seller_07282,0,active,2000-12-15
7283,Seller_07283,3,active,2024-08-01
7284,Seller_07284,4,active,2002-04-03
7285,Seller_07285,2,active,2022-09-27
7286,Seller_07286,1,active,2012-04-06
7287,Seller_07287,0,active,2019-06-17
7288,Seller_07288,3,active,2010-10-13
7289,Seller_07289,4,active,2009-12-07
7290,Seller_07290,2,active,2017-04-12
7291,Seller_07291,5,active,2014-09-14
7292,Seller_07292,0,active,2009-09-06
7293,Seller_07293,1,active,2002-09-16
7294,Seller_07294,3,active,2013-12-07
7295,Seller_07295,0,active,2026-06-14
7296,Seller_07296,1,active,2020-02-28
7297,Seller_07297,2,active,2009-10-02
7298,Seller_07298,5,active,2004-12-21
7299,Seller_07299,3,active,2020-09-07
7300,Seller_07300,1,active,2010-01-19
7301,Seller_07301,0,active,2024-01-18
7302,Seller_07302,4,active,2008-12-20
7303,Seller_07303,2,active,2011-12-23
7304,Seller_07304,0,active,2015-04-17
7305,Seller_07305,2,active,2019-08-27
7306,Seller_07306,5,active,2020-03-03
7307,Seller_07307,5,active,2004-06-26
7308,Seller_07308,5,active,2005-07-24
7309,Seller_07309,3,active,2006-03-04
7310,Seller_07310,4,active,2006-08-26
7311,Seller_07311,1,active,2016-02-14
7312,Seller_07312,3,active,2007-11-09
7313,Seller_07313,4,active,2015-05-14
7314,Seller_07314,5,active,2014-05-18
7315,Seller_07315,1,active,2018-06-10
7316,Seller_07316,0,active,2010-10-12
7317,Seller_07317,5,active,2008-01-19
7318,Seller_07318,5,active,2004-10-08
7319,Seller_07319,5,active,2002-10-06
7320,Seller_07320,3,active,2017-07-03
7321,Seller_07321,3,active,2004-09-06
7322,Seller_07322,1,blocked,2005-01-01
7323,Seller_07323,1,active,2022-09-15
7324,Seller_07324,0,active,2010-03-07
7325,Seller_07325,0,active,2013-11-16
7326,Seller_07326,5,active,2026-02-27
7327,Seller_07327,2,active,2019-07-11
7328,Seller_07328,5,active,2023-06-27
7329,Seller_07329,4,active,2001-03-10
7330,Seller_07330,1,active,2016-12-30
7331,Seller_07331,0,active,2010-01-12
7332,Seller_07332,5,active,2011-06-06
7333,Seller_07333,5,active,2007-03-12
7334,Seller_07334,3,active,2014-06-05
7335,Seller_07335,3,active,2016-03-06
7336,Seller_07336,3,active,2024-08-28
7337,Seller_07337,1,active,2004-12-09
7338,Seller_07338,3,active,2023-08-16
7339,Seller_07339,5,active,2003-02-06
7340,Seller_07340,3,active,2013-06-23
7341,Seller_07341,1,active,2001-04-30
7342,Seller_07342,2,active,2017-02-16
7343,Seller_07343,2,active,2017-10-13
7344,Seller_07344,0,active,2023-04-29
7345,Seller_07345,1,active,2014-11-07
7346,Seller_07346,4,active,2015-10-09
7347,Seller_07347,0,active,2008-01-06
7348,Seller_07348,5,active,2000-10-11
7349,Seller_07349,0,active,2013-01-15
7350,Seller_07350,1,active,2013-11-25
7351,Seller_07351,2,active,2009-12-05
7352,Seller_07352,4,active,2025-06-04
7353,Seller_07353,4,active,2009-08-02
7354,Seller_07354,3,active,2001-03-13
7355,Seller_07355,4,active,2002-07-25
7356,Seller_07356,3,active,2026-10-27
7357,Seller_07357,5,active,2014-01-23
7358,Seller_07358,5,active,2022-05-04
7359,Seller_07359,4,active,2021-08-16
7360,Seller_07360,1,active,2022-12-29
7361,Seller_07361,1,active,2001-05-27
7362,Seller_07362,1,active,2003-10-10
7363,Seller_07363,3,active,2008-06-29
7364,Seller_07364,3,active,2019-06-08
7365,Seller_07365,2,active,2024-02-23
7366,Seller_07366,4,active,2003-09-07
7367,Seller_07367,4,active,2002-02-01
7368,Seller_07368,0,active,2022-01-25
7369,Seller_07369,2,active,2020-09-10
7370,Seller_07370,0,active,2014-03-10
7371,Seller_07371,1,active,2010-01-02
7372,Seller_07372,5,active,2015-02-06
7373,Seller_07373,1,active,2025-12-14
7374,Seller_07374,1,active,2001-07-27
7375,Seller_07375,3,active,2025-01-07
7376,Seller_07376,4,active,2011-05-08
7377,Seller_07377,2,active,2025-01-24
7378,Seller_07378,5,active,2024-12-08
7379,Seller_07379,2,active,2019-12-19
7380,Seller_07380,2,active,2016-01-01
7381,Seller_07381,2,active,2017-04-29
7382,Seller_07382,5,active,2023-09-08
7383,Seller_07383,5,active,2018-12-03
7384,Seller_07384,2,active,2022-02-11
7385,Seller_07385,3,active,2026-08-29
7386,Seller_07386,1,active,2017-06-19
7387,Seller_07387,1,active,2026-07-10
7388,Seller_07388,5,active,2000-01-03
7389,Seller_07389,3,active,2020-05-20
7390,Seller_07390,3,active,2005-12-13
7391,Seller_07391,2,active,2003-11-29
7392,Seller_07392,0,active,2000-09-06
7393,Seller_07393,0,active,2005-09-20
7394,Seller_07394,2,active,2017-01-12
7395,Seller_07395,5,active,2003-08-05
7396,Seller_07396,3,active,2003-03-07
7397,Seller_07397,5,active,2002-01-21
7398,Seller_07398,4,active,2022-02-09
7399,Seller_07399,4,active,2007-10-01
7400,Seller_07400,0,active,2009-11-30
7401,Seller_07401,4,active,2014-07-28
7402,Seller_07402,4,active,2020-01-13
7403,Seller_07403,3,active,2006-09-20
7404,Seller_07404,1,active,2015-12-27
7405,Seller_07405,0,active,2010-11-24
7406,Seller_07406,1,active,2014-11-21
7407,Seller_07407,2,active,2015-10-10
7408,Seller_07408,4,active,2011-10-03
7409,Seller_07409,0,active,2021-08-12
7410,Seller_07410,4,active,2007-03-12
7411,Seller_07411,3,active,2003-10-23
7412,Seller_07412,4,active,2003-07-14
7413,Seller_07413,2,active,2015-01-10
7414,Seller_07414,2,active,2021-02-06
7415,Seller_07415,3,active,2007-08-21
7416,Seller_07416,4,active,2001-01-31
7417,Seller_07417,4,active,2025-08-11
7418,Seller_07418,3,active,2020-12-06
7419,Seller_07419,0,active,2017-06-18
7420,Seller_07420,2,active,2019-08-24
7421,Seller_07421,0,active,2015-06-05
7422,Seller_07422,1,active,2003-09-28
7423,Seller_07423,1,active,2017-03-16
7424,Seller_07424,5,active,2021-07-27
7425,Seller_07425,0,active,2026-07-15
7426,Seller_07426,4,active,2004-05-18
7427,Seller_07427,5,active,2001-07-16
7428,Seller_07428,5,active,2024-01-16
7429,Seller_07429,5,active,2006-10-25
7430,Seller_07430,4,active,2003-05-17
7431,Seller_07431,0,active,2017-10-09
7432,Seller_07432,2,active,2026-11-05
7433,Seller_07433,5,active,2018-12-29
7434,Seller_07434,4,active,2010-04-05
7435,Seller_07435,5,active,2015-03-25
7436,Seller_07436,5,active,2011-09-26
7437,Seller_07437,2,active,2000-04-02
7438,Seller_07438,3,active,2014-04-22
7439,Seller_07439,5,active,2007-07-14
7440,Seller_07440,2,active,2017-11-28
7441,Seller_07441,2,active,2009-03-18
7442,Seller_07442,0,active,2004-10-07
7443,Seller_07443,5,active,2012-11-20
7444,Seller_07444,5,active,2018-05-13
7445,Seller_07445,1,active,2001-06-19
7446,Seller_07446,4,active,2008-08-22
7447,Seller_07447,4,active,2014-05-15
7448,Seller_07448,3,active,2005-03-30
7449,Seller_07449,2,active,2023-04-15
7450,Seller_07450,3,active,2018-08-18
7451,Seller_07451,0,active,2011-05-03
7452,Seller_07452,2,active,2020-09-08
7453,Seller_07453,4,active,2004-01-24
7454,Seller_07454,3,active,2013-10-31
7455,Seller_07455,0,active,2004-07-13
7456,Seller_07456,3,active,2009-03-15
7457,Seller_07457,3,active,2012-12-09
7458,Seller_07458,5,active,2025-08-19
7459,Seller_07459,3,active,2013-12-08
7460,Seller_07460,3,active,2003-09-29
7461,Seller_07461,2,active,2011-08-22
7462,Seller_07462,5,active,2004-09-30
7463,Seller_07463,4,active,2011-09-17
7464,Seller_07464,3,active,2012-09-17
7465,Seller_07465,3,active,2011-07-06
7466,Seller_07466,0,active,2022-11-11
7467,Seller_07467,0,active,2010-06-26
7468,Seller_07468,5,active,2013-10-01
7469,Seller_07469,2,active,2023-09-02
7470,Seller_07470,0,active,2008-12-08
7471,Seller_07471,4,blocked,2023-02-03
7472,Seller_07472,4,active,2014-12-28
7473,Seller_07473,5,active,2026-11-15
7474,Seller_07474,5,active,2001-06-18
7475,Seller_07475,4,active,2012-04-11
7476,Seller_07476,1,active,2020-09-12
7477,Seller_07477,3,active,2014-01-24
7478,Seller_07478,5,active,2012-08-26
7479,Seller_07479,5,active,2022-07-08
7480,Seller_07480,2,active,2018-06-04
7481,Seller_07481,3,active,2008-06-01
7482,Seller_07482,4,active,2002-07-16
7483,Seller_07483,0,active,2010-01-06
7484,Seller_07484,4,active,2026-06-21
7485,Seller_07485,1,active,2011-11-27
7486,Seller_07486,2,active,2019-07-28
7487,Seller_07487,1,active,2004-04-21
7488,Seller_07488,1,active,2001-02-15
7489,Seller_07489,2,active,2022-08-12
7490,Seller_07490,0,active,2006-01-02
7491,Seller_07491,0,active,2017-05-14
7492,Seller_07492,1,active,2002-08-05
7493,Seller_07493,4,active,2005-03-02
7494,Seller_07494,2,active,2008-03-31
7495,Seller_07495,5,active,2005-06-10
7496,Seller_07496,3,active,2025-03-23
7497,Seller_07497,3,active,2010-11-24
7498,Seller_07498,2,active,2001-11-08
7499,Seller_07499,0,active,2000-10-19
7500,Seller_07500,3,active,2007-06-17
7501,Seller_07501,4,active,2000-04-05
7502,Seller_07502,5,active,2019-05-23
7503,Seller_07503,5,active,2009-07-09
7504,Seller_07504,1,active,2021-03-28
7505,Seller_07505,4,active,2023-08-18
7506,Seller_07506,3,active,2011-08-25
7507,Seller_07507,0,active,2006-06-19
7508,Seller_07508,1,active,2021-06-08
7509,Seller_07509,2,active,2005-06-22
7510,Seller_07510,0,active,2015-05-10
7511,Seller_07511,5,active,2026-10-30
7512,Seller_07512,2,active,2026-09-19
7513,Seller_07513,2,active,2026-04-22
7514,Seller_07514,1,active,2023-06-24
7515,Seller_07515,3,active,2025-04-09
7516,Seller_07516,5,active,2004-05-23
7517,Seller_07517,1,active,2018-01-31
7518,Seller_07518,2,active,2014-03-24
7519,Seller_07519,1,active,2003-07-28
7520,Seller_07520,1,active,2021-11-16
7521,Seller_07521,4,active,2013-10-07
7522,Seller_07522,1,blocked,2012-06-17
7523,Seller_07523,1,active,2000-06-05
7524,Seller_07524,3,active,2013-07-27
7525,Seller_07525,2,active,2020-06-02
7526,Seller_07526,3,active,2026-11-30
7527,Seller_07527,3,active,2012-03-09
7528,Seller_07528,4,active,2023-07-18
7529,Seller_07529,4,active,2005-03-06
7530,Seller_07530,2,active,2018-10-05
7531,Seller_07531,4,active,2008-03-03
7532,Seller_07532,5,active,2010-08-06
7533,Seller_07533,3,active,2002-05-04
7534,Seller_07534,1,active,2003-03-12
7535,Seller_07535,1,active,2026-10-10
7536,Seller_07536,2,active,2026-10-14
7537,Seller_07537,0,active,2016-09-22
7538,Seller_07538,3,active,2007-01-26
7539,Seller_07539,1,active,2020-06-02
7540,Seller_07540,4,active,2025-11-21
7541,Seller_07541,3,active,2012-09-10
7542,Seller_07542,5,active,2004-08-08
7543,Seller_07543,4,active,2013-11-24
7544,Seller_07544,5,active,2000-03-07
7545,Seller_07545,4,active,2021-04-13
7546,Seller_07546,1,active,2007-09-06
7547,Seller_07547,3,active,2020-10-07
7548,Seller_07548,1,active,2001-01-19
7549,Seller_07549,4,active,2005-02-25
7550,Seller_07550,2,active,2003-06-09
7551,Seller_07551,0,active,2000-05-25
7552,Seller_07552,5,active,2024-02-10
7553,Seller_07553,0,active,2012-02-10
7554,Seller_07554,2,active,2014-12-30
7555,Seller_07555,0,active,2010-06-19
7556,Seller_07556,1,active,2005-03-28
7557,Seller_07557,1,active,2000-05-19
7558,Seller_07558,3,active,2015-03-30
7559,Seller_07559,4,active,2008-12-20
7560,Seller_07560,4,active,2019-09-18
7561,Seller_07561,3,active,2006-01-31
7562,Seller_07562,1,blocked,2021-08-15
7563,Seller_07563,0,active,2017-07-24
7564,Seller_07564,0,active,2007-05-18
7565,Seller_07565,5,active,2012-01-07
7566,Seller_07566,3,active,2004-12-29
7567,Seller_07567,1,active,2007-12-28
7568,Seller_07568,2,active,2010-07-30
7569,Seller_07569,2,active,2022-01-20
7570,Seller_07570,2,active,2017-04-21
7571,Seller_07571,0,active,2023-04-27
7572,Seller_07572,5,active,2021-07-01
7573,Seller_07573,5,blocked,2024-12-01
7574,Seller_07574,4,active,2017-12-14
7575,Seller_07575,4,active,2025-07-25
7576,Seller_07576,0,active,2026-09-25
7577,Seller_07577,1,active,2019-07-01
7578,Seller_07578,4,active,2010-06-27
7579,Seller_07579,2,active,2021-03-17
7580,Seller_07580,1,active,2005-12-10
7581,Seller_07581,3,active,2005-01-11
7582,Seller_07582,5,active,2011-09-01
7583,Seller_07583,3,active,2004-04-14
7584,Seller_07584,5,active,2013-02-20
7585,Seller_07585,0,active,2015-01-02
7586,Seller_07586,4,active,2021-07-07
7587,Seller_07587,2,active,2020-06-13
7588,Seller_07588,5,active,2003-08-13
7589,Seller_07589,2,active,2012-04-27
7590,Seller_07590,0,active,2002-12-16
7591,Seller_07591,5,active,2025-03-08
7592,Seller_07592,2,active,2018-11-26
7593,Seller_07593,4,active,2019-01-15
7594,Seller_07594,1,active,2025-01-11
7595,Seller_07595,3,active,2003-08-04
7596,Seller_07596,5,active,2019-08-30
7597,Seller_07597,3,active,2005-07-28
7598,Seller_07598,4,active,2003-05-27
7599,Seller_07599,3,active,2023-11-12
7600,Seller_07600,4,active,2019-10-22
7601,Seller_07601,3,active,2026-04-21
7602,Seller_07602,0,active,2015-08-13
7603,Seller_07603,2,active,2008-01-10
7604,Seller_07604,2,active,2012-01-24
7605,Seller_07605,5,active,2008-06-16
7606,Seller_07606,1,active,2013-06-16
7607,Seller_07607,4,active,2000-04-21
7608,Seller_07608,3,active,2007-05-17
7609,Seller_07609,5,active,2024-05-02
7610,Seller_07610,4,active,2016-10-03
7611,Seller_07611,1,active,2022-03-17
7612,Seller_07612,1,active,2005-10-14
7613,Seller_07613,5,active,2010-05-21
7614,Seller_07614,2,active,2018-11-10
7615,Seller_07615,5,active,2014-06-23
7616,Seller_07616,4,active,2022-03-23
7617,Seller_07617,2,active,2004-03-27
7618,Seller_07618,0,active,2017-04-07
7619,Seller_07619,5,active,2004-04-16
7620,Seller_07620,5,active,2023-09-05
7621,Seller_07621,1,active,2022-04-01
7622,Seller_07622,4,active,2009-02-20
7623,Seller_07623,2,active,2018-09-12
7624,Seller_07624,3,active,2002-04-30
7625,Seller_07625,0,active,2016-12-26
7626,Seller_07626,4,active,2023-12-02
7627,Seller_07627,0,active,2021-02-27
7628,Seller_07628,0,blocked,2010-05-21
7629,Seller_07629,5,active,2003-03-18
7630,Seller_07630,1,active,2018-01-23
7631,Seller_07631,1,active,2024-10-29
7632,Seller_07632,0,active,2004-08-25
7633,Seller_07633,1,active,2022-07-08
7634,Seller_07634,0,active,2016-09-26
7635,Seller_07635,2,active,2011-09-12
7636,Seller_07636,3,active,2013-01-02
7637,Seller_07637,2,active,2021-06-02
7638,Seller_07638,1,active,2023-03-06
7639,Seller_07639,1,active,2004-09-25
7640,Seller_07640,5,blocked,2004-12-08
7641,Seller_07641,0,active,2014-07-12
7642,Seller_07642,2,active,2005-12-12
7643,Seller_07643,5,active,2015-02-08
7644,Seller_07644,0,active,2023-05-21
7645,Seller_07645,0,active,2000-08-25
7646,Seller_07646,0,active,2024-11-03
7647,Seller_07647,4,active,2026-10-07
7648,Seller_07648,5,active,2007-10-12
7649,Seller_07649,5,active,2017-07-24
7650,Seller_07650,4,active,2016-09-19
7651,Seller_07651,0,active,2023-12-25
7652,Seller_07652,2,active,2005-03-02
7653,Seller_07653,3,active,2009-05-21
7654,Seller_07654,4,active,2011-03-10
7655,Seller_07655,3,active,2019-06-07
7656,Seller_07656,0,active,2017-05-20
7657,Seller_07657,4,active,2015-07-28
7658,Seller_07658,0,active,2014-03-13
7659,Seller_07659,4,active,2014-09-03
7660,Seller_07660,0,active,2013-03-15
7661,Seller_07661,4,active,2003-11-21
7662,Seller_07662,0,active,2013-07-22
7663,Seller_07663,3,active,2024-02-12
7664,Seller_07664,2,active,2017-07-24
7665,Seller_07665,5,active,2019-12-21
7666,Seller_07666,0,active,2010-02-16
7667,Seller_07667,3,active,2000-05-15
7668,Seller_07668,2,active,2025-05-21
7669,Seller_07669,2,active,2024-04-22
7670,Seller_07670,5,active,2002-06-04
7671,Seller_07671,1,active,2014-12-13
7672,Seller_07672,2,active,2002-08-02
7673,Seller_07673,0,active,2005-03-21
7674,Seller_07674,5,active,2000-06-16
7675,Seller_07675,2,active,2012-09-10
7676,Seller_07676,3,active,2002-10-03
7677,Seller_07677,5,active,2010-06-11
7678,Seller_07678,5,active,2013-04-17
7679,Seller_07679,0,active,2021-06-27
7680,Seller_07680,3,active,2008-01-14
7681,Seller_07681,5,active,2010-11-12
7682,Seller_07682,0,active,2019-03-20
7683,Seller_07683,1,active,2018-05-18
7684,Seller_07684,1,active,2000-01-12
7685,Seller_07685,4,blocked,2000-08-05
7686,Seller_07686,0,active,2020-11-22
7687,Seller_07687,3,active,2024-06-07
7688,Seller_07688,2,active,2008-03-19
7689,Seller_07689,0,active,2009-04-13
7690,Seller_07690,0,active,2022-12-15
7691,Seller_07691,0,active,2001-01-07
7692,Seller_07692,2,active,2022-01-24
7693,Seller_07693,1,active,2001-12-26
7694,Seller_07694,5,active,2019-08-07
7695,Seller_07695,4,active,2026-11-08
7696,Seller_07696,1,active,2012-10-06
7697,Seller_07697,0,active,2024-05-31
7698,Seller_07698,0,active,2001-07-18
7699,Seller_07699,4,active,2011-10-17
7700,Seller_07700,0,active,2025-09-08
7701,Seller_07701,0,active,2013-02-19
7702,Seller_07702,4,active,2000-07-18
7703,Seller_07703,1,active,2013-04-15
7704,Seller_07704,3,active,2019-09-17
7705,Seller_07705,0,active,2021-11-17
7706,Seller_07706,5,active,2013-09-26
7707,Seller_07707,0,active,2007-05-17
7708,Seller_07708,0,active,2001-07-27
7709,Seller_07709,1,active,2011-10-14
7710,Seller_07710,0,active,2017-02-01
7711,Seller_07711,1,active,2019-10-07
7712,Seller_07712,3,active,2022-07-17
7713,Seller_07713,3,active,2008-08-13
7714,Seller_07714,2,active,2012-11-06
7715,Seller_07715,1,active,2022-07-04
7716,Seller_07716,4,active,2022-08-17
7717,Seller_07717,3,active,2022-12-08
7718,Seller_07718,3,active,2023-09-12
7719,Seller_07719,5,active,2011-09-15
7720,Seller_07720,4,active,2018-03-17
7721,Seller_07721,0,active,2013-08-17
7722,Seller_07722,0,active,2014-02-07
7723,Seller_07723,5,active,2003-01-28
7724,Seller_07724,4,active,2020-10-07
7725,Seller_07725,2,active,2007-04-02
7726,Seller_07726,1,active,2005-11-20
7727,Seller_07727,3,active,2026-04-12
7728,Seller_07728,2,blocked,2011-09-17
7729,Seller_07729,0,active,2001-10-05
7730,Seller_07730,1,active,2007-04-01
7731,Seller_07731,5,active,2023-08-13
7732,Seller_07732,1,active,2004-02-05
7733,Seller_07733,0,active,2020-07-03
7734,Seller_07734,4,active,2018-10-07
7735,Seller_07735,4,active,2002-02-20
7736,Seller_07736,1,active,2004-09-08
7737,Seller_07737,5,active,2013-09-26
7738,Seller_07738,3,active,2010-08-19
7739,Seller_07739,5,active,2017-12-14
7740,Seller_07740,1,active,2022-07-25
7741,Seller_07741,5,active,2015-01-08
7742,Seller_07742,3,active,2014-11-09
7743,Seller_07743,4,active,2003-02-15
7744,Seller_07744,2,active,2003-08-29
7745,Seller_07745,1,active,2009-11-13
7746,Seller_07746,1,active,2016-06-13
7747,Seller_07747,4,active,2024-08-02
7748,Seller_07748,2,active,2005-04-06
7749,Seller_07749,5,active,2025-06-30
7750,Seller_07750,5,active,2000-09-02
7751,Seller_07751,3,active,2026-10-04
7752,Seller_07752,0,active,2012-04-16
7753,Seller_07753,4,active,2026-02-10
7754,Seller_07754,5,active,2013-02-14
7755,Seller_07755,1,active,2003-11-04
7756,Seller_07756,2,active,2024-06-29
7757,Seller_07757,0,active,2003-01-13
7758,Seller_07758,2,active,2006-12-14
7759,Seller_07759,4,active,2014-12-27
7760,Seller_07760,1,active,2021-02-09
7761,Seller_07761,4,blocked,2000-06-24
7762,Seller_07762,4,active,2002-09-08
7763,Seller_07763,0,active,2006-03-18
7764,Seller_07764,4,active,2009-06-05
7765,Seller_07765,3,active,2019-10-19
7766,Seller_07766,3,active,2004-10-31
7767,Seller_07767,5,active,2005-10-17
7768,Seller_07768,5,active,2017-05-02
7769,Seller_07769,2,active,2003-01-03
7770,Seller_07770,0,active,2021-07-05
7771,Seller_07771,0,active,2017-02-07
7772,Seller_07772,3,active,2002-12-04
7773,Seller_07773,1,active,2022-09-18
7774,Seller_07774,0,active,2005-10-07
7775,Seller_07775,5,active,2016-02-03
7776,Seller_07776,4,active,2007-08-20
7777,Seller_07777,4,active,2008-02-17
7778,Seller_07778,0,active,2021-04-26
7779,Seller_07779,2,active,2004-06-10
7780,Seller_07780,3,active,2025-07-14
7781,Seller_07781,3,active,2000-10-07
7782,Seller_07782,5,active,2001-05-04
7783,Seller_07783,1,active,2000-05-12
7784,Seller_07784,0,active,2023-10-03
7785,Seller_07785,5,active,2011-07-11
7786,Seller_07786,4,active,2001-02-11
7787,Seller_07787,5,active,2012-03-22
7788,Seller_07788,2,active,2017-04-07
7789,Seller_07789,3,active,2004-06-13
7790,Seller_07790,4,active,2017-08-09
7791,Seller_07791,0,active,2023-07-11
7792,Seller_07792,5,active,2016-06-24
7793,Seller_07793,0,active,2016-08-18
7794,Seller_07794,4,active,2011-02-22
7795,Seller_07795,5,active,2016-02-01
7796,Seller_07796,0,active,2025-12-13
7797,Seller_07797,0,active,2012-12-14
7798,Seller_07798,3,active,2011-05-23
7799,Seller_07799,5,blocked,2008-11-03
7800,Seller_07800,2,active,2021-06-01
7801,Seller_07801,4,active,2018-02-22
7802,Seller_07802,1,active,2013-02-17
7803,Seller_07803,3,active,2012-02-15
7804,Seller_07804,2,active,2005-06-10
7805,Seller_07805,1,blocked,2003-10-07
7806,Seller_07806,1,active,2020-04-16
7807,Seller_07807,2,active,2024-03-28
7808,Seller_07808,3,active,2017-07-08
7809,Seller_07809,1,active,2000-08-20
7810,Seller_07810,0,active,2020-04-15
7811,Seller_07811,5,active,2002-06-02
7812,Seller_07812,3,active,2005-05-20
7813,Seller_07813,4,active,2005-05-17
7814,Seller_07814,3,active,2001-02-20
7815,Seller_07815,4,active,2008-09-18
7816,Seller_07816,2,active,2000-12-25
7817,Seller_07817,4,active,2018-08-17
7818,Seller_07818,3,active,2020-08-07
7819,Seller_07819,1,active,2009-11-01
7820,Seller_07820,0,active,2006-01-30
7821,Seller_07821,3,active,2017-11-08
7822,Seller_07822,2,active,2005-05-12
7823,Seller_07823,4,active,2013-04-26
7824,Seller_07824,4,active,2006-07-09
7825,Seller_07825,2,active,2015-11-15
7826,Seller_07826,1,blocked,2011-03-24
7827,Seller_07827,0,active,2006-04-11
7828,Seller_07828,2,active,2015-03-29
7829,Seller_07829,5,active,2009-02-23
7830,Seller_07830,3,active,2012-11-06
7831,Seller_07831,2,active,2019-07-03
7832,Seller_07832,2,active,2024-09-08
7833,Seller_07833,5,active,2020-05-19
7834,Seller_07834,2,active,2024-01-10
7835,Seller_07835,2,active,2016-12-07
7836,Seller_07836,3,active,2015-12-10
7837,Seller_07837,2,active,2016-07-16
7838,Seller_07838,3,active,2024-06-15
7839,Seller_07839,2,active,2024-03-20
7840,Seller_07840,2,active,2023-06-16
7841,Seller_07841,3,active,2000-09-20
7842,Seller_07842,0,active,2003-02-23
7843,Seller_07843,0,active,2020-01-09
7844,Seller_07844,4,active,2022-06-04
7845,Seller_07845,5,active,2016-01-10
7846,Seller_07846,4,blocked,2003-07-30
7847,Seller_07847,3,active,2000-05-31
7848,Seller_07848,2,active,2014-07-25
7849,Seller_07849,1,active,2001-11-28
7850,Seller_07850,1,active,2008-09-26
